date,region_code,region_name,min,max
1960/1/1,E12000001,North East,5.756772305,7.089738646
1960/1/8,E12000001,North East,-1.913607884,8.412000638
1960/1/15,E12000001,North East,-3.995323226,5.163762006
1960/1/22,E12000001,North East,-3.154564715,11.11741914
1960/1/29,E12000001,North East,-2.393518312,10.62249685
1960/2/5,E12000001,North East,0.001742072,10.47586167
1960/2/12,E12000001,North East,-3.125440063,6.394586575
1960/2/19,E12000001,North East,-7.970854884,2.080442454
1960/2/26,E12000001,North East,-5.607758629,7.732684058
1960/3/4,E12000001,North East,1.061458835,14.92687212
1960/3/11,E12000001,North East,-3.370933841,11.6910207
1960/3/18,E12000001,North East,0.720165745,10.04098677
1960/3/25,E12000001,North East,0.028338071,9.749174548
1960/4/1,E12000001,North East,0.807137963,7.54883321
1960/4/8,E12000001,North East,2.508690939,14.15840538
1960/4/15,E12000001,North East,2.1884786,13.17087914
1960/4/22,E12000001,North East,-2.685123941,16.53490631
1960/4/29,E12000001,North East,0.589782192,13.86462735
1960/5/6,E12000001,North East,-1.285098176,16.66814629
1960/5/13,E12000001,North East,5.804908551,17.48773612
1960/5/20,E12000001,North East,5.589108462,18.49877458
1960/5/27,E12000001,North East,2.039340207,20.42373608
1960/6/3,E12000001,North East,2.352162425,22.06831307
1960/6/10,E12000001,North East,5.660277309,21.90967466
1960/6/17,E12000001,North East,4.999518317,22.48064169
1960/6/24,E12000001,North East,6.7430635,24.62515637
1960/7/1,E12000001,North East,4.147099757,21.54198637
1960/7/8,E12000001,North East,7.486798029,17.70045221
1960/7/15,E12000001,North East,6.283340595,18.54352781
1960/7/22,E12000001,North East,7.055162576,18.45475599
1960/7/29,E12000001,North East,5.948504658,19.59808237
1960/8/5,E12000001,North East,6.174821425,19.28209576
1960/8/12,E12000001,North East,5.529398517,19.89223773
1960/8/19,E12000001,North East,5.100658331,17.61976449
1960/8/26,E12000001,North East,7.961597796,19.38704376
1960/9/2,E12000001,North East,5.05892836,18.77762136
1960/9/9,E12000001,North East,5.903677847,19.56934489
1960/9/16,E12000001,North East,5.672603213,20.97889889
1960/9/23,E12000001,North East,3.93679808,16.78135558
1960/9/30,E12000001,North East,4.47852759,15.99509444
1960/10/7,E12000001,North East,6.874899793,16.23672684
1960/10/14,E12000001,North East,0.065138207,12.32182629
1960/10/21,E12000001,North East,1.788522739,12.01780033
1960/10/28,E12000001,North East,6.669339857,11.55541522
1960/11/4,E12000001,North East,2.013075946,11.36539094
1960/11/11,E12000001,North East,-1.223346403,9.063421168
1960/11/18,E12000001,North East,-0.3417711,9.465710977
1960/11/25,E12000001,North East,-2.924496223,8.760799902
1960/12/2,E12000001,North East,-0.648518451,11.99850239
1960/12/9,E12000001,North East,-3.631968178,8.041110872
1960/12/16,E12000001,North East,-2.760744792,8.313217873
1960/12/23,E12000001,North East,-1.565049679,10.12029883
1960/12/30,E12000001,North East,-2.189695726,9.044755018
1961/1/6,E12000001,North East,-1.692777472,5.280328037
1961/1/13,E12000001,North East,-3.328793289,8.764440136
1961/1/20,E12000001,North East,-4.880804375,4.449274112
1961/1/27,E12000001,North East,-3.347212454,7.65773019
1961/2/3,E12000001,North East,-1.824851562,9.350980633
1961/2/10,E12000001,North East,-2.528068389,10.37240847
1961/2/17,E12000001,North East,1.940346552,10.946924
1961/2/24,E12000001,North East,-0.348402534,11.99664566
1961/3/3,E12000001,North East,1.168708428,10.69316523
1961/3/10,E12000001,North East,1.589010514,14.11435456
1961/3/17,E12000001,North East,3.182431362,14.45305835
1961/3/24,E12000001,North East,-1.492411029,11.96130833
1961/3/31,E12000001,North East,-0.82664358,12.15602556
1961/4/7,E12000001,North East,-3.284962076,9.743776973
1961/4/14,E12000001,North East,-2.88407541,15.88254341
1961/4/21,E12000001,North East,2.819668262,16.06629134
1961/4/28,E12000001,North East,1.799241653,14.18010171
1961/5/5,E12000001,North East,5.189494181,14.83764557
1961/5/12,E12000001,North East,2.945397565,18.91488061
1961/5/19,E12000001,North East,5.104120061,16.25222421
1961/5/26,E12000001,North East,1.955898471,15.43817784
1961/6/2,E12000001,North East,0.502914001,16.07138547
1961/6/9,E12000001,North East,5.673145135,19.07485184
1961/6/16,E12000001,North East,2.220759228,17.69743393
1961/6/23,E12000001,North East,5.6344124,18.67681814
1961/6/30,E12000001,North East,7.11337287,24.46749926
1961/7/7,E12000001,North East,4.951162872,20.16909705
1961/7/14,E12000001,North East,4.830021922,17.60688832
1961/7/21,E12000001,North East,7.71447388,17.50611128
1961/7/28,E12000001,North East,6.681719757,17.45523948
1961/8/4,E12000001,North East,6.171351601,19.17206966
1961/8/11,E12000001,North East,5.095488221,17.57260595
1961/8/18,E12000001,North East,3.492190622,18.69196273
1961/8/25,E12000001,North East,4.634054911,17.50648125
1961/9/1,E12000001,North East,5.267384981,25.06390788
1961/9/8,E12000001,North East,5.908702854,21.58346175
1961/9/15,E12000001,North East,5.054868821,19.83644919
1961/9/22,E12000001,North East,6.132376163,22.29953613
1961/9/29,E12000001,North East,4.034821831,19.9785711
1961/10/6,E12000001,North East,5.493575782,15.97788487
1961/10/13,E12000001,North East,2.308640032,15.95662246
1961/10/20,E12000001,North East,3.325473229,15.63225366
1961/10/27,E12000001,North East,2.760403715,11.32669138
1961/11/3,E12000001,North East,0.72781428,12.77138764
1961/11/10,E12000001,North East,-2.373737372,10.1694763
1961/11/17,E12000001,North East,-2.060635332,8.38954707
1961/11/24,E12000001,North East,0.322933828,9.196579477
1961/12/1,E12000001,North East,-3.459674047,6.650753973
1961/12/8,E12000001,North East,-6.265189519,8.315155542
1961/12/15,E12000001,North East,-2.485952037,10.70252352
1961/12/22,E12000001,North East,-4.743858958,6.14890124
1961/12/29,E12000001,North East,-8.996159736,1.850870611
1962/1/5,E12000001,North East,-11.32018188,6.176085246
1962/1/12,E12000001,North East,-0.307177942,7.725467033
1962/1/19,E12000001,North East,0.06880388,7.826029164
1962/1/26,E12000001,North East,0.684997911,9.420147698
1962/2/2,E12000001,North East,-3.548818091,9.568899487
1962/2/9,E12000001,North East,-0.735889643,9.988152482
1962/2/16,E12000001,North East,-3.590130336,10.18566092
1962/2/23,E12000001,North East,-2.778101386,11.01343302
1962/3/2,E12000001,North East,-3.095017146,4.237517408
1962/3/9,E12000001,North East,-8.726019626,4.865116101
1962/3/16,E12000001,North East,-7.217363988,6.445619245
1962/3/23,E12000001,North East,-3.322263747,7.771971333
1962/3/30,E12000001,North East,-4.526989458,7.683504982
1962/4/6,E12000001,North East,-1.354325815,8.192530589
1962/4/13,E12000001,North East,-1.928988757,10.99479973
1962/4/20,E12000001,North East,-2.012447484,10.75563051
1962/4/27,E12000001,North East,1.012527421,17.00796192
1962/5/4,E12000001,North East,0.466969106,15.2102771
1962/5/11,E12000001,North East,4.078097111,17.56468381
1962/5/18,E12000001,North East,3.387436472,14.80082287
1962/5/25,E12000001,North East,2.084906069,13.8180493
1962/6/1,E12000001,North East,-0.775486472,13.39684341
1962/6/8,E12000001,North East,3.153585268,22.94053373
1962/6/15,E12000001,North East,6.834712183,19.58054043
1962/6/22,E12000001,North East,4.419019773,19.00939456
1962/6/29,E12000001,North East,1.581314754,15.91983499
1962/7/6,E12000001,North East,4.990087572,19.94482918
1962/7/13,E12000001,North East,7.535948133,20.13738914
1962/7/20,E12000001,North East,4.699402298,18.61931243
1962/7/27,E12000001,North East,5.832909677,17.66904031
1962/8/3,E12000001,North East,6.983915797,19.33610825
1962/8/10,E12000001,North East,4.381133733,16.83668399
1962/8/17,E12000001,North East,3.28422677,17.49893706
1962/8/24,E12000001,North East,6.853626156,18.5258405
1962/8/31,E12000001,North East,7.421035035,17.18033731
1962/9/7,E12000001,North East,4.986443098,19.71028685
1962/9/14,E12000001,North East,2.727409904,15.6630886
1962/9/21,E12000001,North East,2.358161367,15.47704667
1962/9/28,E12000001,North East,5.996219952,15.92103366
1962/10/5,E12000001,North East,4.165036611,16.14220886
1962/10/12,E12000001,North East,5.14613135,16.16140709
1962/10/19,E12000001,North East,4.164651107,15.12773813
1962/10/26,E12000001,North East,2.222419438,13.67111613
1962/11/2,E12000001,North East,-2.874102701,9.125603647
1962/11/9,E12000001,North East,2.497729712,12.16560549
1962/11/16,E12000001,North East,-5.642106955,8.177945713
1962/11/23,E12000001,North East,-7.561690185,8.530588518
1962/11/30,E12000001,North East,-0.589830331,8.196358949
1962/12/7,E12000001,North East,-4.334755299,9.396130238
1962/12/14,E12000001,North East,-1.605841287,10.28664932
1962/12/21,E12000001,North East,-2.597054164,11.21614836
1962/12/28,E12000001,North East,-7.861825301,4.390985714
1963/1/4,E12000001,North East,-8.002894269,1.381613993
1963/1/11,E12000001,North East,-5.169843574,1.7893876
1963/1/18,E12000001,North East,-7.974719749,2.176108802
1963/1/25,E12000001,North East,-9.775323199,3.726536585
1963/2/1,E12000001,North East,-2.185971763,4.991802336
1963/2/8,E12000001,North East,-8.9001384,2.390529548
1963/2/15,E12000001,North East,-6.120417814,2.50432896
1963/2/22,E12000001,North East,-5.854586461,2.834016067
1963/3/1,E12000001,North East,-10.99159961,2.897578317
1963/3/8,E12000001,North East,-7.983384587,9.027654512
1963/3/15,E12000001,North East,-0.159753018,10.48772685
1963/3/22,E12000001,North East,-2.544459936,10.92010473
1963/3/29,E12000001,North East,-1.173855854,9.482790384
1963/4/5,E12000001,North East,0.237780472,10.94784772
1963/4/12,E12000001,North East,-0.566540442,7.758596298
1963/4/19,E12000001,North East,0.186401679,12.98337214
1963/4/26,E12000001,North East,1.674911206,14.76539587
1963/5/3,E12000001,North East,1.711365733,16.10995647
1963/5/10,E12000001,North East,0.922969218,13.49585751
1963/5/17,E12000001,North East,3.262052302,14.39066386
1963/5/24,E12000001,North East,1.416895986,12.5560784
1963/5/31,E12000001,North East,2.456769133,18.29446612
1963/6/7,E12000001,North East,6.434403631,18.6474723
1963/6/14,E12000001,North East,7.173827716,22.25912058
1963/6/21,E12000001,North East,4.001990199,19.21099465
1963/6/28,E12000001,North East,6.684024718,16.42620079
1963/7/5,E12000001,North East,8.993293681,16.91618788
1963/7/12,E12000001,North East,6.729019579,15.63126662
1963/7/19,E12000001,North East,4.482141968,18.02361084
1963/7/26,E12000001,North East,5.742516607,21.69037364
1963/8/2,E12000001,North East,5.148203354,24.2578805
1963/8/9,E12000001,North East,7.609390861,17.86212021
1963/8/16,E12000001,North East,5.459816663,15.52010582
1963/8/23,E12000001,North East,7.236840192,17.33776586
1963/8/30,E12000001,North East,3.40249677,16.49462717
1963/9/6,E12000001,North East,5.697455084,16.0486075
1963/9/13,E12000001,North East,3.189240068,16.62166059
1963/9/20,E12000001,North East,2.48206486,20.84286591
1963/9/27,E12000001,North East,3.585318631,16.97676751
1963/10/4,E12000001,North East,4.946836661,13.8427456
1963/10/11,E12000001,North East,3.62750742,16.6064232
1963/10/18,E12000001,North East,1.571141599,14.54465924
1963/10/25,E12000001,North East,3.658443024,14.92414126
1963/11/1,E12000001,North East,2.506174903,12.02875638
1963/11/8,E12000001,North East,4.333285968,10.94936376
1963/11/15,E12000001,North East,0.844313353,11.0352269
1963/11/22,E12000001,North East,-4.22077469,10.14760533
1963/11/29,E12000001,North East,1.704770071,9.866265302
1963/12/6,E12000001,North East,1.324512668,7.857669027
1963/12/13,E12000001,North East,-4.340808389,5.484725422
1963/12/20,E12000001,North East,-5.868372378,5.027483372
1963/12/27,E12000001,North East,-7.941333208,8.097775559
1964/1/3,E12000001,North East,0.959180013,9.251040593
1964/1/10,E12000001,North East,-3.850272211,7.742643934
1964/1/17,E12000001,North East,-3.316349071,4.687134925
1964/1/24,E12000001,North East,-5.204123106,7.30894131
1964/1/31,E12000001,North East,-2.026553708,10.26184821
1964/2/7,E12000001,North East,-4.395496681,9.504240277
1964/2/14,E12000001,North East,-1.465464358,7.026361477
1964/2/21,E12000001,North East,-7.61568352,4.363644675
1964/2/28,E12000001,North East,-4.276578616,10.90889791
1964/3/6,E12000001,North East,-1.680074579,8.872441374
1964/3/13,E12000001,North East,-2.53535151,6.79809543
1964/3/20,E12000001,North East,-1.728182385,5.734252582
1964/3/27,E12000001,North East,-0.033562604,7.395521903
1964/4/3,E12000001,North East,-0.510818932,6.215624281
1964/4/10,E12000001,North East,-1.694853233,11.28613415
1964/4/17,E12000001,North East,1.908936981,13.78549402
1964/4/24,E12000001,North East,2.931333689,15.14225497
1964/5/1,E12000001,North East,2.927335545,17.38330378
1964/5/8,E12000001,North East,2.769500951,14.75276601
1964/5/15,E12000001,North East,4.428094757,18.55802483
1964/5/22,E12000001,North East,4.314229686,21.33574894
1964/5/29,E12000001,North East,4.659653041,19.92270046
1964/6/5,E12000001,North East,4.309019061,18.74506164
1964/6/12,E12000001,North East,6.754300453,18.84368459
1964/6/19,E12000001,North East,6.042235914,17.29482566
1964/6/26,E12000001,North East,2.904350748,22.0656075
1964/7/3,E12000001,North East,7.055220595,18.83070458
1964/7/10,E12000001,North East,3.519662932,18.12961864
1964/7/17,E12000001,North East,6.818658354,21.61950393
1964/7/24,E12000001,North East,10.00008052,21.20532246
1964/7/31,E12000001,North East,6.021270819,20.23501598
1964/8/7,E12000001,North East,7.614329724,22.68841152
1964/8/14,E12000001,North East,7.483831745,18.40894914
1964/8/21,E12000001,North East,2.473526111,18.22944339
1964/8/28,E12000001,North East,3.861439087,21.242928
1964/9/4,E12000001,North East,3.055117298,19.68780503
1964/9/11,E12000001,North East,7.226128689,19.85033835
1964/9/18,E12000001,North East,4.166810733,18.69415806
1964/9/25,E12000001,North East,-0.399848578,19.83316269
1964/10/2,E12000001,North East,4.891457243,16.60388796
1964/10/9,E12000001,North East,1.991914789,15.42427457
1964/10/16,E12000001,North East,-0.786056469,11.17710453
1964/10/23,E12000001,North East,1.007189216,14.91404657
1964/10/30,E12000001,North East,-1.574437306,12.90578235
1964/11/6,E12000001,North East,0.329365642,11.13962901
1964/11/13,E12000001,North East,-4.684603718,12.43668869
1964/11/20,E12000001,North East,-0.55515051,11.96443946
1964/11/27,E12000001,North East,1.225438909,13.48457031
1964/12/4,E12000001,North East,-3.461623042,7.459934708
1964/12/11,E12000001,North East,-2.280174694,11.13578777
1964/12/18,E12000001,North East,-4.185353385,10.87052015
1964/12/25,E12000001,North East,-4.383411622,4.945986425
1965/1/1,E12000001,North East,-9.497061354,6.704355556
1965/1/8,E12000001,North East,-5.848966457,10.07606095
1965/1/15,E12000001,North East,-0.093317555,9.939436703
1965/1/22,E12000001,North East,-5.592281984,8.195707954
1965/1/29,E12000001,North East,-3.0770841,6.500856102
1965/2/5,E12000001,North East,-7.500521526,6.131646473
1965/2/12,E12000001,North East,-0.069332945,8.270828143
1965/2/19,E12000001,North East,-1.985096002,7.007053635
1965/2/26,E12000001,North East,-2.126436352,4.647734794
1965/3/5,E12000001,North East,-12.04059336,3.782785561
1965/3/12,E12000001,North East,-6.573025134,11.16610447
1965/3/19,E12000001,North East,-0.694662648,10.8996669
1965/3/26,E12000001,North East,-0.851200272,9.676696658
1965/4/2,E12000001,North East,-1.910835486,19.70714811
1965/4/9,E12000001,North East,0.029289041,15.36835753
1965/4/16,E12000001,North East,0.257144621,12.93609729
1965/4/23,E12000001,North East,-2.259531859,11.7790367
1965/4/30,E12000001,North East,0.884597916,12.57508364
1965/5/7,E12000001,North East,1.793886674,12.69354403
1965/5/14,E12000001,North East,1.796327658,23.548454
1965/5/21,E12000001,North East,-1.357121769,16.98326751
1965/5/28,E12000001,North East,5.093850739,15.65534395
1965/6/4,E12000001,North East,3.121974942,19.3446743
1965/6/11,E12000001,North East,5.849104398,18.96062829
1965/6/18,E12000001,North East,7.511050033,19.3058344
1965/6/25,E12000001,North East,7.929164191,17.81738654
1965/7/2,E12000001,North East,6.236398196,21.01960109
1965/7/9,E12000001,North East,4.281749896,14.40947591
1965/7/16,E12000001,North East,3.966130358,17.2724288
1965/7/23,E12000001,North East,3.160867659,19.12181223
1965/7/30,E12000001,North East,5.521486685,16.84038463
1965/8/6,E12000001,North East,4.052705403,18.39491429
1965/8/13,E12000001,North East,4.733784122,20.15248507
1965/8/20,E12000001,North East,8.4597932,19.01620152
1965/8/27,E12000001,North East,3.395440508,17.29631809
1965/9/3,E12000001,North East,5.224027552,18.21320275
1965/9/10,E12000001,North East,2.651598654,14.2434682
1965/9/17,E12000001,North East,6.528859164,18.02909018
1965/9/24,E12000001,North East,4.227605195,16.74487557
1965/10/1,E12000001,North East,5.846629288,16.39693764
1965/10/8,E12000001,North East,7.201055686,20.04375639
1965/10/15,E12000001,North East,3.838164153,12.56836041
1965/10/22,E12000001,North East,1.149877665,14.26534529
1965/10/29,E12000001,North East,2.308028037,14.32814516
1965/11/5,E12000001,North East,-1.319396041,13.35582631
1965/11/12,E12000001,North East,-0.255486563,11.32111189
1965/11/19,E12000001,North East,-4.699136413,4.978299661
1965/11/26,E12000001,North East,-4.319141603,3.742132316
1965/12/3,E12000001,North East,-6.29180158,4.201267512
1965/12/10,E12000001,North East,-3.37844606,8.128701076
1965/12/17,E12000001,North East,-0.650521339,11.20724217
1965/12/24,E12000001,North East,-0.521498123,6.223965527
1965/12/31,E12000001,North East,-8.329443282,5.514826697
1966/1/7,E12000001,North East,-5.500431315,7.231206025
1966/1/14,E12000001,North East,-1.596346842,3.629412673
1966/1/21,E12000001,North East,-8.186481416,1.481935416
1966/1/28,E12000001,North East,-1.108245439,10.38316618
1966/2/4,E12000001,North East,-2.465771012,10.46800161
1966/2/11,E12000001,North East,-2.76600714,11.44827104
1966/2/18,E12000001,North East,-6.803556695,2.721781913
1966/2/25,E12000001,North East,-2.036281756,9.733324038
1966/3/4,E12000001,North East,0.712983932,10.94695212
1966/3/11,E12000001,North East,1.060978104,10.57493406
1966/3/18,E12000001,North East,-2.817365689,11.45227746
1966/3/25,E12000001,North East,-2.98612404,11.29601766
1966/4/1,E12000001,North East,-2.207508088,8.857217131
1966/4/8,E12000001,North East,-2.34709607,5.693313057
1966/4/15,E12000001,North East,-2.551770009,4.710562903
1966/4/22,E12000001,North East,-1.788650629,12.70645753
1966/4/29,E12000001,North East,2.892461149,15.21314099
1966/5/6,E12000001,North East,3.335916618,21.92930759
1966/5/13,E12000001,North East,0.887125158,15.46824883
1966/5/20,E12000001,North East,2.144110139,17.02877843
1966/5/27,E12000001,North East,1.825713732,14.85222506
1966/6/3,E12000001,North East,0.770055309,19.51392412
1966/6/10,E12000001,North East,6.672003721,17.55913761
1966/6/17,E12000001,North East,9.508075607,20.70493375
1966/6/24,E12000001,North East,6.128163459,18.24636052
1966/7/1,E12000001,North East,4.61117085,20.04061275
1966/7/8,E12000001,North East,6.9144255,21.59012306
1966/7/15,E12000001,North East,7.715841607,18.66112862
1966/7/22,E12000001,North East,4.105145239,22.62638389
1966/7/29,E12000001,North East,5.774765266,18.2600987
1966/8/5,E12000001,North East,5.553580831,16.8644374
1966/8/12,E12000001,North East,7.087668011,17.70991609
1966/8/19,E12000001,North East,4.149951238,22.44872266
1966/8/26,E12000001,North East,4.457306028,16.80089771
1966/9/2,E12000001,North East,7.961944983,16.93807665
1966/9/9,E12000001,North East,5.707754449,17.97470781
1966/9/16,E12000001,North East,2.298731094,18.0779973
1966/9/23,E12000001,North East,6.289663811,18.85063837
1966/9/30,E12000001,North East,6.115011356,14.6841395
1966/10/7,E12000001,North East,2.737920972,14.08218322
1966/10/14,E12000001,North East,3.723446483,14.86269316
1966/10/21,E12000001,North East,3.489594543,13.28137908
1966/10/28,E12000001,North East,-0.145556216,9.701322587
1966/11/4,E12000001,North East,-1.195557891,10.33874811
1966/11/11,E12000001,North East,-4.668908691,9.066400557
1966/11/18,E12000001,North East,-1.427367,10.46551111
1966/11/25,E12000001,North East,-0.913516466,8.116779142
1966/12/2,E12000001,North East,-1.360057401,9.901003609
1966/12/9,E12000001,North East,-1.89279566,9.679275816
1966/12/16,E12000001,North East,-4.873711632,8.348095215
1966/12/23,E12000001,North East,-0.90509347,11.28029533
1966/12/30,E12000001,North East,-5.274187207,9.824920126
1967/1/6,E12000001,North East,-5.054111215,4.661426895
1967/1/13,E12000001,North East,-4.363811166,8.793174929
1967/1/20,E12000001,North East,-0.776604089,8.332755755
1967/1/27,E12000001,North East,0.071543786,9.343500724
1967/2/3,E12000001,North East,3.283542476,11.43436427
1967/2/10,E12000001,North East,-1.438038629,8.194815797
1967/2/17,E12000001,North East,-3.755231424,5.743651384
1967/2/24,E12000001,North East,-0.569367474,6.398653589
1967/3/3,E12000001,North East,0.519219329,8.657765911
1967/3/10,E12000001,North East,0.976659655,10.6309129
1967/3/17,E12000001,North East,-1.520677305,9.766275171
1967/3/24,E12000001,North East,1.303982677,13.07339653
1967/3/31,E12000001,North East,-3.134501643,8.910722178
1967/4/7,E12000001,North East,-5.360004489,10.78813959
1967/4/14,E12000001,North East,1.749464457,12.73360743
1967/4/21,E12000001,North East,-0.875772604,16.51993781
1967/4/28,E12000001,North East,-3.266047116,19.37956082
1967/5/5,E12000001,North East,-4.054471702,18.37755454
1967/5/12,E12000001,North East,3.964273617,15.43826472
1967/5/19,E12000001,North East,1.584783231,11.87739779
1967/5/26,E12000001,North East,3.781556304,14.22401501
1967/6/2,E12000001,North East,3.265073622,17.34514983
1967/6/9,E12000001,North East,3.361960309,15.92863239
1967/6/16,E12000001,North East,3.23398392,21.17070471
1967/6/23,E12000001,North East,4.568588499,20.40338953
1967/6/30,E12000001,North East,7.616547315,18.66986793
1967/7/7,E12000001,North East,7.123562881,20.65294556
1967/7/14,E12000001,North East,6.995515512,20.15785506
1967/7/21,E12000001,North East,9.258667514,22.67525513
1967/7/28,E12000001,North East,5.861720694,19.32681564
1967/8/4,E12000001,North East,5.981570094,19.96530142
1967/8/11,E12000001,North East,6.526664365,18.9278351
1967/8/18,E12000001,North East,7.433479991,16.61676116
1967/8/25,E12000001,North East,5.923044378,22.4448167
1967/9/1,E12000001,North East,4.451345274,19.44995669
1967/9/8,E12000001,North East,4.262235954,16.04773477
1967/9/15,E12000001,North East,4.552787736,17.40979167
1967/9/22,E12000001,North East,5.340875975,16.49173699
1967/9/29,E12000001,North East,5.572295545,18.53932794
1967/10/6,E12000001,North East,3.505523387,14.72413766
1967/10/13,E12000001,North East,3.663920851,16.66880123
1967/10/20,E12000001,North East,-0.216555927,13.02143984
1967/10/27,E12000001,North East,4.38224423,12.92140479
1967/11/3,E12000001,North East,0.690321491,9.014495508
1967/11/10,E12000001,North East,-0.887985379,11.86134182
1967/11/17,E12000001,North East,-2.564237411,12.52380091
1967/11/24,E12000001,North East,-2.098117279,8.75697706
1967/12/1,E12000001,North East,-3.667056916,11.96068893
1967/12/8,E12000001,North East,-5.513510259,9.651744353
1967/12/15,E12000001,North East,-5.499920999,8.795431574
1967/12/22,E12000001,North East,-6.928568567,10.91208769
1967/12/29,E12000001,North East,-0.28636567,10.12903494
1968/1/5,E12000001,North East,-6.46222806,4.97232379
1968/1/12,E12000001,North East,-7.109108409,2.715086034
1968/1/19,E12000001,North East,-3.883060858,10.67220176
1968/1/26,E12000001,North East,0.775161015,9.460877804
1968/2/2,E12000001,North East,-1.73901269,10.88448222
1968/2/9,E12000001,North East,-6.201917905,3.960320111
1968/2/16,E12000001,North East,-5.060036041,3.871498096
1968/2/23,E12000001,North East,-4.744332263,5.555156676
1968/3/1,E12000001,North East,-5.783538298,7.257206161
1968/3/8,E12000001,North East,-1.916568949,9.75763382
1968/3/15,E12000001,North East,-1.190230766,10.82589523
1968/3/22,E12000001,North East,-2.342538305,9.257368752
1968/3/29,E12000001,North East,0.493641832,15.30983587
1968/4/5,E12000001,North East,-4.731397003,10.02707648
1968/4/12,E12000001,North East,-5.555813006,10.84003493
1968/4/19,E12000001,North East,-1.703573178,14.34582478
1968/4/26,E12000001,North East,2.791440528,18.1036486
1968/5/3,E12000001,North East,2.510730228,15.03257838
1968/5/10,E12000001,North East,-1.658506664,11.0460507
1968/5/17,E12000001,North East,0.146716989,12.85024906
1968/5/24,E12000001,North East,-0.845479892,13.88476851
1968/5/31,E12000001,North East,4.92663893,18.45831305
1968/6/7,E12000001,North East,5.865044928,19.0970799
1968/6/14,E12000001,North East,4.481841657,21.53028436
1968/6/21,E12000001,North East,6.969983226,21.51127851
1968/6/28,E12000001,North East,5.401582328,17.93105423
1968/7/5,E12000001,North East,5.871322645,24.63830405
1968/7/12,E12000001,North East,6.283552781,17.5179982
1968/7/19,E12000001,North East,5.627493134,18.16147438
1968/7/26,E12000001,North East,8.733318906,18.93775045
1968/8/2,E12000001,North East,7.031774257,18.74339043
1968/8/9,E12000001,North East,8.573626589,18.06385442
1968/8/16,E12000001,North East,4.880762791,20.06667992
1968/8/23,E12000001,North East,4.309617988,23.42888176
1968/8/30,E12000001,North East,6.490394724,16.69367704
1968/9/6,E12000001,North East,5.710177194,18.49376796
1968/9/13,E12000001,North East,4.902999765,18.59963447
1968/9/20,E12000001,North East,4.890436066,15.5506558
1968/9/27,E12000001,North East,5.104205793,17.46381731
1968/10/4,E12000001,North East,6.201228912,16.21372586
1968/10/11,E12000001,North East,4.677164023,16.31448525
1968/10/18,E12000001,North East,1.384840506,13.73717973
1968/10/25,E12000001,North East,4.682730091,16.14400725
1968/11/1,E12000001,North East,3.615047751,14.34427087
1968/11/8,E12000001,North East,-2.675771623,7.426275737
1968/11/15,E12000001,North East,-0.000838,7.77107469
1968/11/22,E12000001,North East,0.128363976,10.43658805
1968/11/29,E12000001,North East,4.052389014,11.74950513
1968/12/6,E12000001,North East,1.119937795,8.092875023
1968/12/13,E12000001,North East,-2.484352192,4.819014097
1968/12/20,E12000001,North East,-5.037570751,6.007018177
1968/12/27,E12000001,North East,-3.334452201,8.185469532
1969/1/3,E12000001,North East,-3.739576423,7.129091199
1969/1/10,E12000001,North East,-5.746016505,5.246226064
1969/1/17,E12000001,North East,-2.919728157,6.057296934
1969/1/24,E12000001,North East,-1.969200594,10.84277054
1969/1/31,E12000001,North East,0.623442719,9.236516632
1969/2/7,E12000001,North East,-5.12374668,6.257968549
1969/2/14,E12000001,North East,-7.952050293,5.822182649
1969/2/21,E12000001,North East,-11.44707445,2.101495671
1969/2/28,E12000001,North East,-1.812774354,4.212693854
1969/3/7,E12000001,North East,-5.818737443,9.218295668
1969/3/14,E12000001,North East,-3.7175864,7.184853707
1969/3/21,E12000001,North East,-1.307480179,3.390557624
1969/3/28,E12000001,North East,-4.611140627,6.5040664
1969/4/4,E12000001,North East,-1.306471772,12.05254446
1969/4/11,E12000001,North East,-2.016204565,16.6683962
1969/4/18,E12000001,North East,-2.626601336,9.70706536
1969/4/25,E12000001,North East,-3.148775097,12.11731113
1969/5/2,E12000001,North East,-0.270454593,10.67016153
1969/5/9,E12000001,North East,3.583474298,12.72222158
1969/5/16,E12000001,North East,4.409064085,16.73130937
1969/5/23,E12000001,North East,1.771446301,14.30480348
1969/5/30,E12000001,North East,3.654599355,17.08438091
1969/6/6,E12000001,North East,1.951492936,16.48948383
1969/6/13,E12000001,North East,4.477794418,23.08586705
1969/6/20,E12000001,North East,7.554960257,19.53135679
1969/6/27,E12000001,North East,4.069406153,18.19562612
1969/7/4,E12000001,North East,5.759511613,19.03174144
1969/7/11,E12000001,North East,5.553049462,18.47225496
1969/7/18,E12000001,North East,7.330253287,26.22184192
1969/7/25,E12000001,North East,9.004837272,22.26804985
1969/8/1,E12000001,North East,6.152277438,20.51947253
1969/8/8,E12000001,North East,8.637997367,22.35739613
1969/8/15,E12000001,North East,12.58121873,23.86778755
1969/8/22,E12000001,North East,6.90419834,19.78373345
1969/8/29,E12000001,North East,4.329111133,16.45258938
1969/9/5,E12000001,North East,6.783461639,20.26936158
1969/9/12,E12000001,North East,8.956835913,19.49788324
1969/9/19,E12000001,North East,7.746741231,16.73726533
1969/9/26,E12000001,North East,4.769173705,17.80540508
1969/10/3,E12000001,North East,0.920614595,15.57594533
