date,region_code,region_name,min,max
1961/12/10,E12000001,North East,-6.265189519,10.58110491
1961/12/17,E12000001,North East,0.124123017,10.70252352
1961/12/24,E12000001,North East,-4.743858958,4.634207602
1961/12/31,E12000001,North East,-11.32018188,1.850870611
1962/1/7,E12000001,North East,-8.343745154,7.542387221
1962/1/14,E12000001,North East,0.06880388,7.725467033
1962/1/21,E12000001,North East,0.108874846,8.165255175
1962/1/28,E12000001,North East,-3.548818091,9.420147698
1962/2/4,E12000001,North East,-3.327602713,9.568899487
1962/2/11,E12000001,North East,-0.735889643,10.18566092
1962/2/18,E12000001,North East,-3.590130336,9.323156894
1962/2/25,E12000001,North East,-2.778101386,11.01343302
1962/3/4,E12000001,North East,-7.460118697,2.311506012
1962/3/11,E12000001,North East,-8.726019626,4.865116101
1962/3/18,E12000001,North East,-7.217363988,7.771971333
1962/3/25,E12000001,North East,-2.71444279,7.36352106
1962/4/1,E12000001,North East,-4.526989458,7.683504982
1962/4/8,E12000001,North East,-1.050259573,10.99479973
1962/4/15,E12000001,North East,-2.012447484,10.33594441
1962/4/22,E12000001,North East,0.389484585,13.2773316
1962/4/29,E12000001,North East,1.012527421,17.00796192
1962/5/6,E12000001,North East,0.466969106,17.56468381
1962/5/13,E12000001,North East,4.435545976,15.80444405
1962/5/20,E12000001,North East,3.387436472,14.80082287
1962/5/27,E12000001,North East,2.084906069,13.8180493
1962/6/3,E12000001,North East,-0.775486472,16.21577426
1962/6/10,E12000001,North East,3.153585268,22.94053373
1962/6/17,E12000001,North East,4.419019773,19.00939456
1962/6/24,E12000001,North East,8.349206396,18.62984685
1962/7/1,E12000001,North East,1.581314754,19.94482918
1962/7/8,E12000001,North East,6.523765859,17.14918675
1962/7/15,E12000001,North East,7.535948133,20.13738914
1962/7/22,E12000001,North East,4.699402298,18.61931243
1962/7/29,E12000001,North East,5.832909677,19.33610825
1962/8/5,E12000001,North East,7.174858073,18.20072225
1962/8/12,E12000001,North East,4.381133733,17.49893706
1962/8/19,E12000001,North East,3.28422677,17.92699388
1962/8/26,E12000001,North East,9.011616023,18.5258405
1962/9/2,E12000001,North East,7.421035035,19.71028685
1962/9/9,E12000001,North East,4.986443098,17.96850544
1962/9/16,E12000001,North East,2.727409904,15.6630886
1962/9/23,E12000001,North East,2.358161367,13.78237826
1962/9/30,E12000001,North East,4.165036611,15.92103366
1962/10/7,E12000001,North East,4.379917387,16.16140709
1962/10/14,E12000001,North East,4.164651107,15.41487673
1962/10/21,E12000001,North East,5.378705812,15.12773813
1962/10/28,E12000001,North East,-2.874102701,13.67111613
1962/11/4,E12000001,North East,-2.057177862,10.15645594
1962/11/11,E12000001,North East,2.497729712,12.16560549
1962/11/18,E12000001,North East,-5.642106955,8.177945713
1962/11/25,E12000001,North East,-7.561690185,8.530588518
1962/12/2,E12000001,North East,-2.52743209,8.196358949
1962/12/9,E12000001,North East,-4.334755299,9.396130238
1962/12/16,E12000001,North East,-1.605841287,11.21614836
1962/12/23,E12000001,North East,-3.881272531,7.443283249
1962/12/30,E12000001,North East,-8.002894269,1.891304675
1963/1/6,E12000001,North East,-2.297095656,1.72178147
1963/1/13,E12000001,North East,-7.974719749,1.7893876
1963/1/20,E12000001,North East,-6.826620573,2.176108802
1963/1/27,E12000001,North East,-9.775323199,4.991802336
1963/2/3,E12000001,North East,-7.352918652,3.198743253
1963/2/10,E12000001,North East,-8.9001384,2.390529548
1963/2/17,E12000001,North East,-6.120417814,2.50432896
1963/2/24,E12000001,North East,-8.711490008,2.834016067
1963/3/3,E12000001,North East,-10.99159961,4.755760313
1963/3/10,E12000001,North East,-7.418514876,9.027654512
1963/3/17,E12000001,North East,-0.159753018,10.48772685
1963/3/24,E12000001,North East,-2.544459936,10.92010473
1963/3/31,E12000001,North East,-0.481642143,9.041767128
1963/4/7,E12000001,North East,0.237780472,10.94784772
1963/4/14,E12000001,North East,-0.566540442,8.456670299
1963/4/21,E12000001,North East,2.008093222,13.3005849
1963/4/28,E12000001,North East,1.674911206,16.10995647
1963/5/5,E12000001,North East,0.922969218,13.56765021
1963/5/12,E12000001,North East,1.752897548,13.52584947
1963/5/19,E12000001,North East,2.419980409,14.39066386
1963/5/26,E12000001,North East,1.416895986,18.26688482
1963/6/2,E12000001,North East,2.879157522,18.6474723
1963/6/9,E12000001,North East,6.434403631,20.64662891
1963/6/16,E12000001,North East,7.173827716,22.25912058
1963/6/23,E12000001,North East,4.001990199,17.48278091
1963/6/30,E12000001,North East,7.931654985,15.38388919
1963/7/7,E12000001,North East,8.993293681,16.91618788
1963/7/14,E12000001,North East,4.482141968,16.61245322
1963/7/21,E12000001,North East,6.062584404,21.5405256
1963/7/28,E12000001,North East,5.148203354,21.69037364
1963/8/4,E12000001,North East,6.89878841,24.2578805
1963/8/11,E12000001,North East,7.609390861,17.14154393
1963/8/18,E12000001,North East,5.459816663,15.52010582
1963/8/25,E12000001,North East,6.703700065,17.33776586
1963/9/1,E12000001,North East,3.40249677,16.49462717
1963/9/8,E12000001,North East,5.697455084,14.60355048
1963/9/15,E12000001,North East,3.189240068,19.82610942
1963/9/22,E12000001,North East,2.48206486,20.84286591
1963/9/29,E12000001,North East,3.585318631,16.72434987
1963/10/6,E12000001,North East,4.005397554,13.2102103
1963/10/13,E12000001,North East,3.62750742,16.6064232
1963/10/20,E12000001,North East,1.571141599,14.67742306
1963/10/27,E12000001,North East,3.658443024,14.92414126
1963/11/3,E12000001,North East,2.506174903,12.02875638
1963/11/10,E12000001,North East,1.791749396,10.94936376
1963/11/17,E12000001,North East,-3.977519143,11.0352269
1963/11/24,E12000001,North East,-4.22077469,10.14760533
1963/12/1,E12000001,North East,1.324512668,7.499531093
1963/12/8,E12000001,North East,1.067217587,7.857669027
1963/12/15,E12000001,North East,-4.340808389,5.484725422
1963/12/22,E12000001,North East,-5.868372378,4.181504962
1963/12/29,E12000001,North East,-7.941333208,8.097775559
1964/1/5,E12000001,North East,0.959180013,9.251040593
1964/1/12,E12000001,North East,-3.850272211,7.742643934
1964/1/19,E12000001,North East,-5.204123106,5.544902114
1964/1/26,E12000001,North East,-2.285302783,7.30894131
1964/2/2,E12000001,North East,0.668190327,10.26184821
1964/2/9,E12000001,North East,-4.395496681,7.63665287
1964/2/16,E12000001,North East,-1.465464358,7.026361477
1964/2/23,E12000001,North East,-7.61568352,4.465446757
1964/3/1,E12000001,North East,-1.170338474,10.90889791
1964/3/8,E12000001,North East,-1.90865124,6.446278395
1964/3/15,E12000001,North East,-2.53535151,6.79809543
1964/3/22,E12000001,North East,-1.728182385,5.734252582
1964/3/29,E12000001,North East,-0.033562604,7.395521903
1964/4/5,E12000001,North East,-1.694853233,9.41136937
1964/4/12,E12000001,North East,1.460193844,12.50071511
1964/4/19,E12000001,North East,1.908936981,15.14225497
1964/4/26,E12000001,North East,2.927335545,14.69996671
1964/5/3,E12000001,North East,2.769500951,17.38330378
1964/5/10,E12000001,North East,4.428094757,14.75276601
1964/5/17,E12000001,North East,4.314229686,21.33574894
1964/5/24,E12000001,North East,4.499898012,16.16263291
1964/5/31,E12000001,North East,4.659653041,19.92270046
1964/6/7,E12000001,North East,4.309019061,17.25393221
1964/6/14,E12000001,North East,8.458214775,18.84368459
1964/6/21,E12000001,North East,2.904350748,14.48621469
1964/6/28,E12000001,North East,5.114400204,22.0656075
1964/7/5,E12000001,North East,5.270315067,18.83070458
1964/7/12,E12000001,North East,3.519662932,18.12961864
1964/7/19,E12000001,North East,6.818658354,21.61950393
1964/7/26,E12000001,North East,8.709211736,21.20532246
1964/8/2,E12000001,North East,6.021270819,19.42036199
1964/8/9,E12000001,North East,7.483831745,22.68841152
1964/8/16,E12000001,North East,7.683813455,18.40894914
1964/8/23,E12000001,North East,2.473526111,18.22944339
1964/8/30,E12000001,North East,3.82565266,21.242928
1964/9/6,E12000001,North East,3.055117298,19.68780503
1964/9/13,E12000001,North East,4.166810733,19.85033835
1964/9/20,E12000001,North East,5.457876675,18.69415806
1964/9/27,E12000001,North East,-0.399848578,19.83316269
