,Year,Region_Name,Region_Code,Week_No,Week_Date,Mortality,min,max,Total_population,_id
1893,2016,London,,22,2016-06-03,710,8.822329468,20.09898328,"8,769,659",1894
1894,2016,London,,23,2016-06-10,939,9.882675893,24.78451279,"8,769,659",1895
1895,2016,London,,24,2016-06-17,858,11.05737256,22.39802812,"8,769,659",1896
1896,2016,London,,25,2016-06-24,831,11.1748118,22.06868883,"8,769,659",1897
1897,2016,London,,26,2016-07-01,880,10.15374177,21.41284988,"8,769,659",1898
1898,2016,London,,27,2016-07-08,796,9.725250236,23.01494455,"8,769,659",1899
1899,2016,London,,28,2016-07-15,798,10.09327182,22.96338526,"8,769,659",1900
1900,2016,London,,29,2016-07-22,847,14.08246652,31.88070346,"8,769,659",1901
1901,2016,London,,30,2016-07-29,940,12.57058937,27.72749332,"8,769,659",1902
1902,2016,London,,31,2016-08-05,822,11.62476235,23.85611105,"8,769,659",1903
1903,2016,London,,32,2016-08-12,801,9.902710034,26.66761622,"8,769,659",1904
1904,2016,London,,33,2016-08-19,831,10.44706119,25.70525039,"8,769,659",1905
1905,2016,London,,34,2016-08-26,822,12.768708,32.47419486,"8,769,659",1906
1906,2016,London,,35,2016-09-02,795,11.06203575,26.31126546,"8,769,659",1907
1907,2016,London,,36,2016-09-09,873,11.33725112,27.72389107,"8,769,659",1908
1943,2016,South East,,20,2016-05-20,1534,2.202080249,17.80855736,"9,030,347",1944
1944,2016,South East,,21,2016-05-27,1489,5.469697696,19.86832453,"9,030,347",1945
1945,2016,South East,,22,2016-06-03,1242,8.162649165,19.56349396,"9,030,347",1946
1946,2016,South East,,23,2016-06-10,1468,9.422768236,24.31149575,"9,030,347",1947
1947,2016,South East,,24,2016-06-17,1410,10.88411699,21.31437241,"9,030,347",1948
1948,2016,South East,,25,2016-06-24,1408,9.706647093,21.44506246,"9,030,347",1949
1949,2016,South East,,26,2016-07-01,1497,9.12879543,20.73141101,"9,030,347",1950
1950,2016,South East,,27,2016-07-08,1407,8.268398809,22.00746231,"9,030,347",1951
1951,2016,South East,,28,2016-07-15,1463,9.201164252,21.50671743,"9,030,347",1952
1952,2016,South East,,29,2016-07-22,1443,12.50118404,30.95928797,"9,030,347",1953
1953,2016,South East,,30,2016-07-29,1414,11.03922671,25.71211826,"9,030,347",1954
1954,2016,South East,,31,2016-08-05,1311,10.03708131,22.78816419,"9,030,347",1955
1955,2016,South East,,32,2016-08-12,1346,8.353922665,24.35324196,"9,030,347",1956
1956,2016,South East,,33,2016-08-19,1317,8.614104671,25.0402777,"9,030,347",1957
1957,2016,South East,,34,2016-08-26,1419,11.9090611,30.17101492,"9,030,347",1958
1958,2016,South East,,35,2016-09-02,1251,10.09562643,24.90821926,"9,030,347",1959
1959,2016,South East,,36,2016-09-09,1384,10.32097504,25.84412928,"9,030,347",1960
1995,2016,South West,,20,2016-05-20,1092,3.877870373,16.90223656,"5,516,973",1996
1996,2016,South West,,21,2016-05-27,1082,5.306642479,18.48243412,"5,516,973",1997
1997,2016,South West,,22,2016-06-03,817,7.097244086,19.78283559,"5,516,973",1998
1998,2016,South West,,23,2016-06-10,1004,7.994251893,23.06085179,"5,516,973",1999
1999,2016,South West,,24,2016-06-17,993,11.02829814,19.48754915,"5,516,973",2000
2000,2016,South West,,25,2016-06-24,1039,9.634586894,19.55961168,"5,516,973",2001
2001,2016,South West,,26,2016-07-01,964,7.848637969,18.49540204,"5,516,973",2002
2002,2016,South West,,27,2016-07-08,1031,7.396057864,20.36678211,"5,516,973",2003
2003,2016,South West,,28,2016-07-15,1052,8.648467402,21.19548363,"5,516,973",2004
2004,2016,South West,,29,2016-07-22,1023,11.97910019,29.72952556,"5,516,973",2005
2005,2016,South West,,30,2016-07-29,1027,10.71092334,22.75685065,"5,516,973",2006
2006,2016,South West,,31,2016-08-05,1052,9.974829119,21.33879703,"5,516,973",2007
2007,2016,South West,,32,2016-08-12,974,8.60068152,22.71592603,"5,516,973",2008
2008,2016,South West,,33,2016-08-19,983,9.534478573,23.92102139,"5,516,973",2009
2009,2016,South West,,34,2016-08-26,1000,11.15252856,26.22676747,"5,516,973",2010
2010,2016,South West,,35,2016-09-02,797,10.13250968,22.63425534,"5,516,973",2011
2011,2016,South West,,36,2016-09-09,1033,10.83485469,23.66908076,"5,516,973",2012
2047,2016,Wales,,20,2016-05-20,611,1.59790395,15.61937225,"3,113,150",2048
2048,2016,Wales,,21,2016-05-27,624,3.971725581,17.76575193,"3,113,150",2049
2049,2016,Wales,,22,2016-06-03,500,4.925774826,19.41542176,"3,113,150",2050
2050,2016,Wales,,23,2016-06-10,584,9.912805509,24.28927428,"3,113,150",2051
2051,2016,Wales,,24,2016-06-17,578,10.55690639,18.76152519,"3,113,150",2052
2052,2016,Wales,,25,2016-06-24,558,9.148457224,19.08235094,"3,113,150",2053
2053,2016,Wales,,26,2016-07-01,549,8.781290086,17.16024034,"3,113,150",2054
2054,2016,Wales,,27,2016-07-08,524,5.788816998,18.34536913,"3,113,150",2055
2055,2016,Wales,,28,2016-07-15,599,7.947775257,18.23775719,"3,113,150",2056
2056,2016,Wales,,29,2016-07-22,560,12.07969269,30.11724725,"3,113,150",2057
2057,2016,Wales,,30,2016-07-29,610,9.915351974,20.2221657,"3,113,150",2058
2058,2016,Wales,,31,2016-08-05,580,8.705943589,19.27123552,"3,113,150",2059
2059,2016,Wales,,32,2016-08-12,641,8.245553609,20.99198018,"3,113,150",2060
2060,2016,Wales,,33,2016-08-19,574,7.985162291,23.36487218,"3,113,150",2061
2061,2016,Wales,,34,2016-08-26,619,9.796105185,24.49263781,"3,113,150",2062
2062,2016,Wales,,35,2016-09-02,470,7.423920001,20.50373699,"3,113,150",2063
2063,2016,Wales,,36,2016-09-09,552,11.34831132,23.11785524,"3,113,150",2064
1059,2017,North East,E12000001,20,2017-05-19,553,3.989866024,17.28806653,"2,644,727",1060
1060,2017,North East,E12000001,21,2017-05-26,519,5.443923873,24.40471035,"2,644,727",1061
1061,2017,North East,E12000001,22,2017-06-02,408,4.673686935,23.0200604,"2,644,727",1062
1062,2017,North East,E12000001,23,2017-06-09,514,6.154365559,18.43442607,"2,644,727",1063
1063,2017,North East,E12000001,24,2017-06-16,499,8.702115607,21.20213476,"2,644,727",1064
1064,2017,North East,E12000001,25,2017-06-23,509,11.19896182,25.5699178,"2,644,727",1065
1065,2017,North East,E12000001,26,2017-06-30,451,6.295436644,17.21937345,"2,644,727",1066
1066,2017,North East,E12000001,27,2017-07-07,495,9.231889589,21.45296173,"2,644,727",1067
1067,2017,North East,E12000001,28,2017-07-14,502,6.184484052,20.49918509,"2,644,727",1068
1068,2017,North East,E12000001,29,2017-07-21,514,6.738036315,22.31457593,"2,644,727",1069
1069,2017,North East,E12000001,30,2017-07-28,456,9.227287413,18.85615545,"2,644,727",1070
1070,2017,North East,E12000001,31,2017-08-04,507,10.16888333,18.85633248,"2,644,727",1071
1071,2017,North East,E12000001,32,2017-08-11,479,5.769368049,19.4058798,"2,644,727",1072
1072,2017,North East,E12000001,33,2017-08-18,464,6.514916438,21.03160541,"2,644,727",1073
1073,2017,North East,E12000001,34,2017-08-25,482,5.245705412,20.61126736,"2,644,727",1074
1074,2017,North East,E12000001,35,2017-09-01,434,6.000289789,20.06950702,"2,644,727",1075
1075,2017,North East,E12000001,36,2017-09-08,512,4.640224188,18.72742901,"2,644,727",1076
1111,2017,North West,E12000002,20,2017-05-19,1329,5.220858108,16.43120054,"7,258,627",1112
1112,2017,North West,E12000002,21,2017-05-26,1349,5.909656704,26.05336118,"7,258,627",1113
1113,2017,North West,E12000002,22,2017-06-02,1208,5.424113165,24.37879817,"7,258,627",1114
1114,2017,North West,E12000002,23,2017-06-09,1311,6.405935054,17.56486645,"7,258,627",1115
1115,2017,North West,E12000002,24,2017-06-16,1272,10.55657654,22.54314492,"7,258,627",1116
1116,2017,North West,E12000002,25,2017-06-23,1328,10.83772566,26.21087705,"7,258,627",1117
1117,2017,North West,E12000002,26,2017-06-30,1174,7.170502594,17.26400184,"7,258,627",1118
1118,2017,North West,E12000002,27,2017-07-07,1278,10.14653035,23.45906126,"7,258,627",1119
1119,2017,North West,E12000002,28,2017-07-14,1225,8.157063578,19.76621642,"7,258,627",1120
1120,2017,North West,E12000002,29,2017-07-21,1196,9.099948274,24.7497362,"7,258,627",1121
1121,2017,North West,E12000002,30,2017-07-28,1174,10.16114613,19.71462305,"7,258,627",1122
1122,2017,North West,E12000002,31,2017-08-04,1192,11.02584049,19.55576314,"7,258,627",1123
1123,2017,North West,E12000002,32,2017-08-11,1171,7.184975175,18.31417411,"7,258,627",1124
1124,2017,North West,E12000002,33,2017-08-18,1260,6.513637087,19.93621678,"7,258,627",1125
1125,2017,North West,E12000002,34,2017-08-25,1299,9.316866161,22.45595521,"7,258,627",1126
1126,2017,North West,E12000002,35,2017-09-01,1117,6.252580719,20.30888127,"7,258,627",1127
1127,2017,North West,E12000002,36,2017-09-08,1307,5.684613795,19.33000744,"7,258,627",1128
1163,2017,Yorkshire and The Humber,E12000003,20,2017-05-19,1030,5.193920508,18.21623561,"5,450,130",1164
1164,2017,Yorkshire and The Humber,E12000003,21,2017-05-26,936,5.920059111,25.01726038,"5,450,130",1165
1165,2017,Yorkshire and The Humber,E12000003,22,2017-06-02,818,5.519500276,24.88350204,"5,450,130",1166
1166,2017,Yorkshire and The Humber,E12000003,23,2017-06-09,950,7.151911925,19.30708183,"5,450,130",1167
1167,2017,Yorkshire and The Humber,E12000003,24,2017-06-16,918,9.770408992,23.38829074,"5,450,130",1168
1168,2017,Yorkshire and The Humber,E12000003,25,2017-06-23,901,11.82679721,28.1402367,"5,450,130",1169
1169,2017,Yorkshire and The Humber,E12000003,26,2017-06-30,914,6.303707308,18.84675982,"5,450,130",1170
1170,2017,Yorkshire and The Humber,E12000003,27,2017-07-07,904,9.268251296,25.14769414,"5,450,130",1171
1171,2017,Yorkshire and The Humber,E12000003,28,2017-07-14,953,8.683988238,23.28743953,"5,450,130",1172
1172,2017,Yorkshire and The Humber,E12000003,29,2017-07-21,856,9.019670807,24.04279523,"5,450,130",1173
1173,2017,Yorkshire and The Humber,E12000003,30,2017-07-28,881,9.55723139,20.30511529,"5,450,130",1174
1174,2017,Yorkshire and The Humber,E12000003,31,2017-08-04,891,10.21283037,19.73156663,"5,450,130",1175
1175,2017,Yorkshire and The Humber,E12000003,32,2017-08-11,882,7.144297702,20.13334687,"5,450,130",1176
1176,2017,Yorkshire and The Humber,E12000003,33,2017-08-18,849,7.576538327,22.27803003,"5,450,130",1177
1177,2017,Yorkshire and The Humber,E12000003,34,2017-08-25,848,8.153982674,21.81549266,"5,450,130",1178
1178,2017,Yorkshire and The Humber,E12000003,35,2017-09-01,836,6.353073074,22.99141452,"5,450,130",1179
1179,2017,Yorkshire and The Humber,E12000003,36,2017-09-08,921,6.533127594,20.13699412,"5,450,130",1180
1215,2017,East Midlands,E12000004,20,2017-05-19,817,6.015108933,19.23326892,"4,771,666",1216
1216,2017,East Midlands,E12000004,21,2017-05-26,802,6.239469852,25.45854638,"4,771,666",1217
1217,2017,East Midlands,E12000004,22,2017-06-02,726,9.221468847,24.71284785,"4,771,666",1218
1218,2017,East Midlands,E12000004,23,2017-06-09,841,7.25862486,20.25871485,"4,771,666",1219
1219,2017,East Midlands,E12000004,24,2017-06-16,819,10.004288,24.70217258,"4,771,666",1220
1220,2017,East Midlands,E12000004,25,2017-06-23,841,11.78476814,29.87104458,"4,771,666",1221
1221,2017,East Midlands,E12000004,26,2017-06-30,804,7.903381056,21.73260458,"4,771,666",1222
1222,2017,East Midlands,E12000004,27,2017-07-07,802,10.50367726,26.9189207,"4,771,666",1223
1223,2017,East Midlands,E12000004,28,2017-07-14,862,9.944196907,25.74641562,"4,771,666",1224
1224,2017,East Midlands,E12000004,29,2017-07-21,809,8.520313221,25.45569478,"4,771,666",1225
1225,2017,East Midlands,E12000004,30,2017-07-28,738,10.37230008,21.65940276,"4,771,666",1226
1226,2017,East Midlands,E12000004,31,2017-08-04,784,10.8163127,21.27150738,"4,771,666",1227
1227,2017,East Midlands,E12000004,32,2017-08-11,772,7.994281871,20.50323308,"4,771,666",1228
1228,2017,East Midlands,E12000004,33,2017-08-18,747,7.865545341,23.14159671,"4,771,666",1229
1229,2017,East Midlands,E12000004,34,2017-08-25,783,8.941067182,22.4730055,"4,771,666",1230
1230,2017,East Midlands,E12000004,35,2017-09-01,667,6.471946864,26.18534827,"4,771,666",1231
1231,2017,East Midlands,E12000004,36,2017-09-08,808,7.102751073,21.64239899,"4,771,666",1232
1267,2017,West Midlands,E12000005,20,2017-05-19,1079,4.181771205,17.75364667,"5,860,706",1268
1268,2017,West Midlands,E12000005,21,2017-05-26,1088,4.403951253,26.1542645,"5,860,706",1269
1269,2017,West Midlands,E12000005,22,2017-06-02,849,10.04299714,22.67539597,"5,860,706",1270
1270,2017,West Midlands,E12000005,23,2017-06-09,1060,6.989223105,19.52692648,"5,860,706",1271
1271,2017,West Midlands,E12000005,24,2017-06-16,1016,9.177778864,24.4929183,"5,860,706",1272
1272,2017,West Midlands,E12000005,25,2017-06-23,991,11.81626092,29.86324019,"5,860,706",1273
1273,2017,West Midlands,E12000005,26,2017-06-30,996,8.818907811,21.03743237,"5,860,706",1274
1274,2017,West Midlands,E12000005,27,2017-07-07,985,10.29265661,28.20635357,"5,860,706",1275
1275,2017,West Midlands,E12000005,28,2017-07-14,973,11.34437282,25.53365689,"5,860,706",1276
1276,2017,West Midlands,E12000005,29,2017-07-21,947,7.360657761,26.0548501,"5,860,706",1277
1277,2017,West Midlands,E12000005,30,2017-07-28,941,9.819997436,24.02325057,"5,860,706",1278
1278,2017,West Midlands,E12000005,31,2017-08-04,911,10.59048005,20.81658996,"5,860,706",1279
1279,2017,West Midlands,E12000005,32,2017-08-11,943,7.333817066,20.62498929,"5,860,706",1280
1280,2017,West Midlands,E12000005,33,2017-08-18,936,6.71889364,21.59170718,"5,860,706",1281
1281,2017,West Midlands,E12000005,34,2017-08-25,966,8.915056445,22.73237053,"5,860,706",1282
1282,2017,West Midlands,E12000005,35,2017-09-01,780,6.035017552,24.54241806,"5,860,706",1283
1283,2017,West Midlands,E12000005,36,2017-09-08,1017,6.275473135,21.45356958,"5,860,706",1284
1319,2017,East,E12000006,20,2017-05-19,1124,6.645892334,24.11041108,"6,168,432",1320
1320,2017,East,E12000006,21,2017-05-26,1118,6.294871032,24.25016397,"6,168,432",1321
1321,2017,East,E12000006,22,2017-06-02,813,10.76798821,24.9273497,"6,168,432",1322
1322,2017,East,E12000006,23,2017-06-09,1016,8.393432353,20.63683063,"6,168,432",1323
1323,2017,East,E12000006,24,2017-06-16,990,10.00084068,23.99295175,"6,168,432",1324
1324,2017,East,E12000006,25,2017-06-23,991,11.83125327,29.88346022,"6,168,432",1325
1325,2017,East,E12000006,26,2017-06-30,1028,8.792120561,24.07202171,"6,168,432",1326
1326,2017,East,E12000006,27,2017-07-07,1010,11.27492083,26.31463296,"6,168,432",1327
1327,2017,East,E12000006,28,2017-07-14,1005,7.907714817,25.67216546,"6,168,432",1328
1328,2017,East,E12000006,29,2017-07-21,970,10.07985821,25.14534949,"6,168,432",1329
1329,2017,East,E12000006,30,2017-07-28,949,10.41669609,21.85057655,"6,168,432",1330
1330,2017,East,E12000006,31,2017-08-04,955,9.934662406,22.87474265,"6,168,432",1331
1331,2017,East,E12000006,32,2017-08-11,1005,7.546554437,22.23225619,"6,168,432",1332
1332,2017,East,E12000006,33,2017-08-18,1018,8.966360409,24.30779958,"6,168,432",1333
1333,2017,East,E12000006,34,2017-08-25,1002,9.431920535,23.76881939,"6,168,432",1334
1334,2017,East,E12000006,35,2017-09-01,853,6.863520471,26.88474471,"6,168,432",1335
1335,2017,East,E12000006,36,2017-09-08,1066,7.920477073,21.29703834,"6,168,432",1336
1371,2017,London,E12000007,20,2017-05-19,914,8.073628937,24.15583766,"8,825,001",1372
1372,2017,London,E12000007,21,2017-05-26,953,6.23986367,26.45087474,"8,825,001",1373
1373,2017,London,E12000007,22,2017-06-02,787,10.7183245,24.77659276,"8,825,001",1374
1374,2017,London,E12000007,23,2017-06-09,876,9.260054902,20.95210421,"8,825,001",1375
1375,2017,London,E12000007,24,2017-06-16,829,9.294751033,25.71542751,"8,825,001",1376
1376,2017,London,E12000007,25,2017-06-23,902,12.83898127,32.21112494,"8,825,001",1377
1377,2017,London,E12000007,26,2017-06-30,903,11.61249781,24.02526522,"8,825,001",1378
1378,2017,London,E12000007,27,2017-07-07,820,11.88181682,30.12458145,"8,825,001",1379
1379,2017,London,E12000007,28,2017-07-14,843,11.46743755,27.28823798,"8,825,001",1380
1380,2017,London,E12000007,29,2017-07-21,867,11.92755237,26.16973344,"8,825,001",1381
1381,2017,London,E12000007,30,2017-07-28,783,10.19318275,22.43979484,"8,825,001",1382
1382,2017,London,E12000007,31,2017-08-04,792,11.19720857,22.49730793,"8,825,001",1383
1383,2017,London,E12000007,32,2017-08-11,858,8.867661958,21.90919191,"8,825,001",1384
1384,2017,London,E12000007,33,2017-08-18,929,9.685001237,24.05566002,"8,825,001",1385
1385,2017,London,E12000007,34,2017-08-25,907,9.340907807,23.81674459,"8,825,001",1386
1386,2017,London,E12000007,35,2017-09-01,766,7.78619658,27.38701693,"8,825,001",1387
1387,2017,London,E12000007,36,2017-09-08,866,8.982570193,21.94811416,"8,825,001",1388
1423,2017,South East,E12000008,20,2017-05-19,1639,7.506736538,21.22009808,"9,080,825",1424
1424,2017,South East,E12000008,21,2017-05-26,1526,5.052958607,25.4663403,"9,080,825",1425
1425,2017,South East,E12000008,22,2017-06-02,1217,9.732753254,23.28204132,"9,080,825",1426
1426,2017,South East,E12000008,23,2017-06-09,1527,7.749824586,19.96327219,"9,080,825",1427
1427,2017,South East,E12000008,24,2017-06-16,1380,8.263944149,24.43841967,"9,080,825",1428
1428,2017,South East,E12000008,25,2017-06-23,1473,11.8565137,30.89184619,"9,080,825",1429
1429,2017,South East,E12000008,26,2017-06-30,1456,10.25430141,22.45951596,"9,080,825",1430
1430,2017,South East,E12000008,27,2017-07-07,1395,11.03828957,28.88859605,"9,080,825",1431
1431,2017,South East,E12000008,28,2017-07-14,1393,11.09168645,26.11356246,"9,080,825",1432
1432,2017,South East,E12000008,29,2017-07-21,1389,11.66193632,26.51291154,"9,080,825",1433
1433,2017,South East,E12000008,30,2017-07-28,1381,9.415288395,22.94467367,"9,080,825",1434
1434,2017,South East,E12000008,31,2017-08-04,1345,10.50258406,21.55853676,"9,080,825",1435
1435,2017,South East,E12000008,32,2017-08-11,1346,8.159540994,20.67118799,"9,080,825",1436
1436,2017,South East,E12000008,33,2017-08-18,1481,8.403004164,22.7048519,"9,080,825",1437
1437,2017,South East,E12000008,34,2017-08-25,1502,8.364459411,22.82916125,"9,080,825",1438
1438,2017,South East,E12000008,35,2017-09-01,1205,6.643197813,26.1498788,"9,080,825",1439
1439,2017,South East,E12000008,36,2017-09-08,1445,7.829441361,20.98872148,"9,080,825",1440
1475,2017,South West,E12000009,20,2017-05-19,1161,5.821938424,16.66852578,"5,559,316",1476
1476,2017,South West,E12000009,21,2017-05-26,1118,5.126091901,24.54166564,"5,559,316",1477
1477,2017,South West,E12000009,22,2017-06-02,897,9.862263492,21.66378835,"5,559,316",1478
1478,2017,South West,E12000009,23,2017-06-09,1066,7.370770296,17.85605094,"5,559,316",1479
1479,2017,South West,E12000009,24,2017-06-16,1015,8.127888794,22.72149416,"5,559,316",1480
1480,2017,South West,E12000009,25,2017-06-23,1058,11.09195809,29.20966507,"5,559,316",1481
1481,2017,South West,E12000009,26,2017-06-30,1038,10.27876058,20.10460732,"5,559,316",1482
1482,2017,South West,E12000009,27,2017-07-07,996,10.39030827,26.472687,"5,559,316",1483
1483,2017,South West,E12000009,28,2017-07-14,1031,11.17747371,23.93734206,"5,559,316",1484
1484,2017,South West,E12000009,29,2017-07-21,979,11.34659748,25.3918176,"5,559,316",1485
1485,2017,South West,E12000009,30,2017-07-28,963,9.329509604,23.78581462,"5,559,316",1486
1486,2017,South West,E12000009,31,2017-08-04,946,10.81738381,19.85738749,"5,559,316",1487
1487,2017,South West,E12000009,32,2017-08-11,982,8.530926917,19.90707361,"5,559,316",1488
1488,2017,South West,E12000009,33,2017-08-18,998,8.41216684,21.0443708,"5,559,316",1489
1489,2017,South West,E12000009,34,2017-08-25,1001,8.637399375,22.54571652,"5,559,316",1490
1490,2017,South West,E12000009,35,2017-09-01,908,8.101331505,24.7325563,"5,559,316",1491
1491,2017,South West,E12000009,36,2017-09-08,993,7.442834081,20.11234514,"5,559,316",1492
1527,2017,Wales,W92000004,20,2017-05-19,615,4.382260948,15.81342904,"3,125,165",1528
1528,2017,Wales,W92000004,21,2017-05-26,602,4.528504305,25.54070349,"3,125,165",1529
1529,2017,Wales,W92000004,22,2017-06-02,586,9.386995697,19.81845946,"3,125,165",1530
1530,2017,Wales,W92000004,23,2017-06-09,584,5.961146876,16.71495643,"3,125,165",1531
1531,2017,Wales,W92000004,24,2017-06-16,599,8.421804238,21.90690324,"3,125,165",1532
1532,2017,Wales,W92000004,25,2017-06-23,608,10.75425879,28.01564923,"3,125,165",1533
1533,2017,Wales,W92000004,26,2017-06-30,546,8.772340797,18.56486193,"3,125,165",1534
1534,2017,Wales,W92000004,27,2017-07-07,556,9.581588898,24.11442582,"3,125,165",1535
1535,2017,Wales,W92000004,28,2017-07-14,564,9.141453476,21.43980233,"3,125,165",1536
1536,2017,Wales,W92000004,29,2017-07-21,551,7.153853443,24.91059369,"3,125,165",1537
1537,2017,Wales,W92000004,30,2017-07-28,586,8.01291063,22.19285949,"3,125,165",1538
1538,2017,Wales,W92000004,31,2017-08-04,590,10.37595326,19.55124628,"3,125,165",1539
1539,2017,Wales,W92000004,32,2017-08-11,572,7.743026268,18.47729239,"3,125,165",1540
1540,2017,Wales,W92000004,33,2017-08-18,592,6.366662086,18.76256592,"3,125,165",1541
1541,2017,Wales,W92000004,34,2017-08-25,570,8.39390359,22.28025566,"3,125,165",1542
1542,2017,Wales,W92000004,35,2017-09-01,555,5.664294624,22.00706567,"3,125,165",1543
1543,2017,Wales,W92000004,36,2017-09-08,542,5.391017742,18.66762221,"3,125,165",1544
539,2018,North East,E12000001,20,2018-05-18,504,0.71177758,19.2709824,"2,657,909",540
540,2018,North East,E12000001,21,2018-05-25,501,3.525304962,20.83657316,"2,657,909",541
541,2018,North East,E12000001,22,2018-06-01,458,8.764397563,22.52935674,"2,657,909",542
542,2018,North East,E12000001,23,2018-06-08,548,6.79445047,19.56183228,"2,657,909",543
543,2018,North East,E12000001,24,2018-06-15,454,6.877818277,19.99763767,"2,657,909",544
544,2018,North East,E12000001,25,2018-06-22,475,6.001925387,18.80677165,"2,657,909",545
545,2018,North East,E12000001,26,2018-06-29,484,6.88358911,25.91753833,"2,657,909",546
546,2018,North East,E12000001,27,2018-07-06,477,8.504858701,23.54234142,"2,657,909",547
547,2018,North East,E12000001,28,2018-07-13,470,8.178897534,25.00351788,"2,657,909",548
548,2018,North East,E12000001,29,2018-07-20,471,7.350879022,24.92058523,"2,657,909",549
549,2018,North East,E12000001,30,2018-07-27,477,8.868547518,26.40459834,"2,657,909",550
550,2018,North East,E12000001,31,2018-08-03,486,9.191859025,23.26171398,"2,657,909",551
551,2018,North East,E12000001,32,2018-08-10,448,7.753292413,22.56552932,"2,657,909",552
552,2018,North East,E12000001,33,2018-08-17,446,6.316649833,20.84810866,"2,657,909",553
553,2018,North East,E12000001,34,2018-08-24,477,7.936918926,20.812724,"2,657,909",554
554,2018,North East,E12000001,35,2018-08-31,437,4.530422916,18.36271762,"2,657,909",555
555,2018,North East,E12000001,36,2018-09-07,534,4.069155009,22.5075394,"2,657,909",556
556,2018,North East,E12000001,37,2018-09-14,465,7.26970459,17.3653148,"2,657,909",557
591,2018,North West,E12000002,20,2018-05-18,1390,1.727956348,17.97239229,"7,292,093",592
592,2018,North West,E12000002,21,2018-05-25,1278,4.306094083,21.2149311,"7,292,093",593
593,2018,North West,E12000002,22,2018-06-01,1142,10.62933051,23.95779172,"7,292,093",594
594,2018,North West,E12000002,23,2018-06-08,1309,6.402109488,21.36103527,"7,292,093",595
595,2018,North West,E12000002,24,2018-06-15,1167,7.430594106,22.58688805,"7,292,093",596
596,2018,North West,E12000002,25,2018-06-22,1217,6.006815786,18.36661917,"7,292,093",597
597,2018,North West,E12000002,26,2018-06-29,1214,6.029898196,28.07286949,"7,292,093",598
598,2018,North West,E12000002,27,2018-07-06,1280,9.899553996,26.63673139,"7,292,093",599
599,2018,North West,E12000002,28,2018-07-13,1239,9.6150741,25.55244072,"7,292,093",600
600,2018,North West,E12000002,29,2018-07-20,1229,9.1552103,23.51409345,"7,292,093",601
601,2018,North West,E12000002,30,2018-07-27,1219,8.520716153,27.2529971,"7,292,093",602
602,2018,North West,E12000002,31,2018-08-03,1228,10.67078618,22.14100305,"7,292,093",603
603,2018,North West,E12000002,32,2018-08-10,1231,8.679750839,23.62387834,"7,292,093",604
604,2018,North West,E12000002,33,2018-08-17,1171,6.786202725,20.52586651,"7,292,093",605
605,2018,North West,E12000002,34,2018-08-24,1134,9.210795683,20.96789561,"7,292,093",606
606,2018,North West,E12000002,35,2018-08-31,1058,5.247141387,19.31597332,"7,292,093",607
607,2018,North West,E12000002,36,2018-09-07,1152,5.071027154,21.29669606,"7,292,093",608
608,2018,North West,E12000002,37,2018-09-14,1231,8.484685152,16.70698276,"7,292,093",609
643,2018,Yorkshire and The Humber,E12000003,20,2018-05-18,888,1.532521862,20.76875222,"5,479,615",644
644,2018,Yorkshire and The Humber,E12000003,21,2018-05-25,913,3.86156811,21.36311715,"5,479,615",645
645,2018,Yorkshire and The Humber,E12000003,22,2018-06-01,769,9.751750283,22.74723961,"5,479,615",646
646,2018,Yorkshire and The Humber,E12000003,23,2018-06-08,985,7.387934984,19.94289638,"5,479,615",647
647,2018,Yorkshire and The Humber,E12000003,24,2018-06-15,947,8.511727864,22.02763738,"5,479,615",648
648,2018,Yorkshire and The Humber,E12000003,25,2018-06-22,944,6.934431497,20.23815334,"5,479,615",649
649,2018,Yorkshire and The Humber,E12000003,26,2018-06-29,882,6.990651198,26.3081861,"5,479,615",650
650,2018,Yorkshire and The Humber,E12000003,27,2018-07-06,895,9.478189882,26.20847631,"5,479,615",651
651,2018,Yorkshire and The Humber,E12000003,28,2018-07-13,901,10.00641714,26.50623612,"5,479,615",652
652,2018,Yorkshire and The Humber,E12000003,29,2018-07-20,942,8.72936272,26.94507573,"5,479,615",653
653,2018,Yorkshire and The Humber,E12000003,30,2018-07-27,907,10.16793845,29.32468248,"5,479,615",654
654,2018,Yorkshire and The Humber,E12000003,31,2018-08-03,817,10.90564022,25.95606436,"5,479,615",655
655,2018,Yorkshire and The Humber,E12000003,32,2018-08-10,913,8.43106486,26.33639145,"5,479,615",656
656,2018,Yorkshire and The Humber,E12000003,33,2018-08-17,880,7.579305797,23.03587033,"5,479,615",657
657,2018,Yorkshire and The Humber,E12000003,34,2018-08-24,913,8.877647369,22.95048832,"5,479,615",658
658,2018,Yorkshire and The Humber,E12000003,35,2018-08-31,779,5.540672697,19.37188006,"5,479,615",659
659,2018,Yorkshire and The Humber,E12000003,36,2018-09-07,956,4.236626024,24.33788356,"5,479,615",660
660,2018,Yorkshire and The Humber,E12000003,37,2018-09-14,865,7.262785451,18.44517253,"5,479,615",661
695,2018,East Midlands,E12000004,20,2018-05-18,943,2.513905459,21.06027775,"4,804,149",696
696,2018,East Midlands,E12000004,21,2018-05-25,828,4.050796215,21.86038033,"4,804,149",697
697,2018,East Midlands,E12000004,22,2018-06-01,716,10.66122815,23.53341027,"4,804,149",698
698,2018,East Midlands,E12000004,23,2018-06-08,884,6.7994817,23.58805617,"4,804,149",699
